id,latitude,longitude,price,review_count,rating,zip_code,city,alias,category
XrPVlXXa4cHLm7qKWFkfCg,34.051909,-118.3843212,$$,1248.0,4.5,90035,Los Angeles,a-food-affair-los-angeles,"['french', 'newamerican']"
5fyAYfkNyWQM14gdyHZz3A,34.05358,-118.38421,$,623.0,4.5,90035,Los Angeles,bronzed-aussie-los-angeles,"['catering', 'desserts']"
oZn4oaOKOI-HcUGecfG4Vw,34.068843,-118.398751,$$$$,4632.0,4.0,90210,Beverly Hills,the-penthouse-at-mastros-beverly-hills,"['steak', 'lounges']"
q-EW9VbGiCgxDsMtBRF3LA,34.0678344219814,-118.376046,$$$,3874.0,4.0,90211,Beverly Hills,lawrys-the-prime-rib-beverly-hills-beverly-hills,"['steak', 'breakfast_brunch', 'seafood']"
wMp9reZy3h6fs6cIPMaK1Q,34.06997360097,-118.376559019089,$$$$,3789.0,4.0,90048,Beverly Hills,the-bazaar-by-josé-andrés-beverly-hills-3,"['spanish', 'venues', 'tapasmallplates']"
fqcag0RhI-0j1tiGWjq7rg,34.06642,-118.37659,$$,4248.0,4.0,90211,Beverly Hills,the-stinking-rose-beverly-hills-4,['italian']
-urNLXq1RYUDAy5XCWLaqQ,34.06855,-118.37667,$$$$,3864.0,4.0,90211,Beverly Hills,fogo-de-chão-brazilian-steakhouse-beverly-hills-4,"['steak', 'brazilian']"
6uCcRqFET5kCO41lg-jDgg,34.06617,-118.39872,$$,1544.0,4.5,90212,Beverly Hills,the-honor-bar-beverly-hills-3,"['bars', 'sandwiches', 'burgers']"
1g0N_c_9zFCdnYDViKnZAA,34.0519288866392,-118.384493526285,$$,503.0,4.5,90035,Los Angeles,trattoria-bella-roma-los-angeles,"['italian', 'pizza', 'salad']"
XR5S7kMZKyQBuW_bNe_sag,34.0532,-118.37709,$$,805.0,4.0,90035,Los Angeles,nicks-coffee-shop-los-angeles-4,"['breakfast_brunch', 'coffee', 'tradamerican']"
QRp8xguSU7XeXH72LDnRFw,34.05271,-118.37648,$$,1440.0,4.0,90035,Los Angeles,versailles-los-angeles-4,"['cuban', 'chicken_wings', 'sandwiches']"
wBeNozAR6wlJLTEwdWdPQg,34.0304642240788,-118.384695173189,$$,5965.0,3.5,90034,Los Angeles,fathers-office-los-angeles,"['newamerican', 'burgers', 'gastropubs']"
JRS5gRGwnrQ9R-_HxwRgjw,34.06264,-118.39943,$$,2456.0,4.0,90212,Beverly Hills,urth-caffé-beverly-hills-beverly-hills-2,"['coffee', 'sandwiches', 'desserts']"
BFnR7RkLsDUoLd9P3z2l9Q,34.03734,-118.38892,$,684.0,4.5,90034,Los Angeles,undergrind-cafe-los-angeles,"['cafes', 'coffee', 'breakfast_brunch']"
AEv5LTvg1FbGTsnPv486_Q,34.0676057,-118.3976687,$$$,1914.0,4.0,90210,Beverly Hills,spago-beverly-hills-2,"['newamerican', 'bars', 'italian']"
2l9leXGEP_HRlW5GI92hFQ,34.0522237,-118.37115,$$,447.0,4.5,90035,Los Angeles,green-table-cafe-los-angeles,"['cafes', 'vegan', 'juicebars']"
,,,,,,,,,['artmuseums']
ieKcxY-IptaHIwxxAq5cMA,34.0633975,-118.3759994,$$,731.0,4.5,90211,Beverly Hills,prospect-gourmand-beverly-hills,"['breakfast_brunch', 'newamerican', 'wine_bars']"
EWbbiUBkGzCYrEoOF05HzA,34.0807951106153,-118.386972025037,$$,4009.0,4.0,90069,West Hollywood,gracias-madre-west-hollywood,"['mexican', 'vegan', 'cocktailbars']"
AMiUog-9o-qT-uNWfTwuLg,34.0666496318509,-118.40068417791,$$$$,1602.0,4.0,90212,Beverly Hills,cut-beverly-hills-3,"['steak', 'newamerican']"
z43jhdjS4KrnUqWf7Eleww,34.0594949,-118.3900336,$$$,303.0,4.5,90212,Beverly Hills,seabutter-beverly-hills-3,"['japanese', 'sushi']"
dFBpwpzYjsKyY2DzbHylaQ,34.0529729425907,-118.374519869685,$$,867.0,4.0,90035,Los Angeles,hollywood-pies-los-angeles,"['italian', 'pizza']"
AoyhzXGHzmxt-jnT4H6HRg,34.0648651,-118.39943,$$,770.0,4.5,90212,Beverly Hills,lette-macarons-beverly-hills,"['desserts', 'macarons']"
X68G-wzDeoP4RG4aVgLJNg,34.0594949,-118.3901072,$$,394.0,4.5,90212,Beverly Hills,creme-de-la-crepe-beverly-hills,"['creperies', 'french', 'breakfast_brunch']"
OVYbBxiA-MFNE3wSKlSlgg,34.07208,-118.36749,$$$,2036.0,4.0,90048,Los Angeles,the-little-door-los-angeles,"['french', 'mediterranean', 'modern_european']"
c65CdRbg7ag7wKNt9Id9bQ,34.0473515,-118.3762949,$$,261.0,4.5,90035,Los Angeles,oasis-mediterranean-cuisine-los-angeles,"['mediterranean', 'kebab', 'halal']"
jVYU9iXvBMiC2A4H12Azfg,34.0734651,-118.3818814,$$$,2212.0,4.0,90048,Los Angeles,aoc-los-angeles,"['wine_bars', 'tapas', 'cocktailbars']"
