id,latitude,longitude,price,review_count,rating,zip_code,city,alias,categories
1Cch0NqYORQR4xy3cDtl1w,34.378976,-118.5508343,$$,162,4.0,91321,Newhall,final-score-newhall,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]"
EWLg8ynZLQbsq3c8l21XMA,34.3790656885393,-118.550871110771,$$,394,4.0,91321,Newhall,mandarin-wong-chinese-restaurant-newhall,"[{'alias': 'chinese', 'title': 'Chinese'}]"
kvttAYAPtvFVv-_Km5apnQ,34.37885,-118.55132,$$,198,3.5,91321,Newhall,grand-panda-newhall,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}]"
AVOSQIcJzs0jJwGTOL3uVg,34.37881,-118.55181,$$,1099,4.0,91321,Santa Clarita,bricks-santa-clarita,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
u3LPJMpezldn_ReXL_Eu5Q,34.3780021,-118.527537,$$,146,4.5,91321,Santa Clarita,newhall-press-room-santa-clarita,"[{'alias': 'newamerican', 'title': 'American (New)'}]"
2N136-53XHYA7PEpKnBnYg,34.37787,-118.52761,$$,224,4.5,91321,Santa Clarita,smokehouse-on-main-santa-clarita,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
-QN6GXiwA024f1uiMZsBuw,34.3787499,-118.55277,$,53,4.0,91321,Newhall,docs-inn-newhall,"[{'alias': 'divebars', 'title': 'Dive Bars'}]"
3CyDkN1-7-39LCXhjVhh2A,34.3781537547594,-118.527527468103,$$,320,4.5,91321,Santa Clarita,the-old-town-junction-santa-clarita-2,"[{'alias': 'newamerican', 'title': 'American (New)'}]"
19KGeqsbkehWOnM1-i5e2Q,34.378296,-118.527238,$$,1343,4.5,91321,Newhall,newhall-refinery-newhall,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}]"
E2vIxDY6SC39m6C2GjGLTA,34.3782482,-118.5273446,$$,216,3.0,91321,Newhall,el-trocadero-mesquite-steakhouse-newhall-3,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
kjJ-Lbs2_Uw0jZXpzuaKaQ,34.3789791980816,-118.527878891053,$$,116,4.0,91321,Newhall,cakegoodness-newhall,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]"
GBiNgBIjkQMA7ky3fXggGw,34.37802,-118.55674,$$,220,3.5,91321,Newhall,don-cucos-restaurant-newhall,"[{'alias': 'mexican', 'title': 'Mexican'}]"
u-S1LwT52Yh0BBcCQtMAxQ,34.3787233535085,-118.556832085213,$$,415,3.5,91321,Newhall,love-sushi-and-roll-newhall,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]"
uPlMxbQNqeduLl5bk01lHA,34.3784980773926,-118.557647705078,$$,120,3.0,91321,Santa Clarita,wingstop-santa-clarita-3,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]"
o-TGygFK5VQsfV5uOseWeQ,34.3791613226983,-118.557617436172,$,11,4.0,91321,Newhall,7-eleven-newhall,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]"
LFMNHugjER-AOYBYKhyyAA,34.312447,-118.4366537,$,270,5.0,91342,Sylmar,taqueria-mi-ranchito-sylmar-6,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]"
VxR96cOuKfo7J0f5HjcrTg,34.43553,-118.54703,$$,71,4.0,91354,Los Angeles,sugo-italian-food-truck-los-angeles-13,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'italian', 'title': 'Italian'}]"
eC6LKNPIDWHFj4KgDZgpJQ,34.23356533,-118.58883683,$$,48,5.0,91304,Canoga Park,uncle-johnnys-burgers-canoga-park,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'burgers', 'title': 'Burgers'}]"
RbbPE7YHC1Gyu9ynitzjVw,34.2809205918312,-118.401948474348,$,6,5.0,91342,Los Angeles,tacos-el-pimi-los-angeles,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]"
fLtjISLQBrahVZAT3CFXtA,34.2310853582468,-118.36753200608,$,13,5.0,91352,Los Angeles,tacos-eronga-1-los-angeles,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]"
WiTMRukKmLARoEoKdrV6Qg,34.1463062227897,-118.425396788406,$$,296,4.0,91423,Los Angeles,okamoto-kitchen-los-angeles-2,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'catering', 'title': 'Caterers'}]"
C-4pBx861b7pAmliTKIBQA,34.1598963,-118.2666852,$$,404,4.5,91202,Glendale,roobinas-cake-glendale,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]"
v-hfspFQSAIZLok45pUBAA,34.0751451,-118.3853175,$,31,4.5,90048,Los Angeles,gyromania-los-angeles-2,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]"
be_D6z3oa1ddbHGHaWOu5A,34.1259460449219,-118.291015625,$$,91,3.5,90027,Los Angeles,the-tropic-truck-los-angeles-5,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'caribbean', 'title': 'Caribbean'}]"
kDA2lea_NS11Qbkc3gawVA,34.04749,-118.34694,$$,120,3.5,90019,Los Angeles,wise-barbecue-los-angeles,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'bbq', 'title': 'Barbeque'}]"
Tub-psQGYAjbtny6MnfQmg,34.0770492553711,-118.25887298584,$,2,5.0,90026,Los Angeles,yum-yum-shave-ice-los-angeles-2,"[{'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'foodstands', 'title': 'Food Stands'}]"
nMEh6boQ7v_q03qcFZZ79Q,34.0569114685059,-118.243949890137,$,624,3.5,90012,Los Angeles,white-rabbit-truck-los-angeles-4,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'catering', 'title': 'Caterers'}]"
PhLKdaPcU9IR7IE40niJ0w,34.0583969,-118.1912081,$$,30,2.5,90063,Los Angeles,hungry-belly-los-angeles-4,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'thai', 'title': 'Thai'}]"
GVt0MwAoQcuM06V_-fHkug,34.0583969,-118.1912081,$,1175,4.5,90063,Los Angeles,the-lobos-truck-los-angeles,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]"
myW4G0FVfeUvXqefR57A6A,34.1831481,-119.1656806,$,67,4.5,93033,Oxnard,its-in-the-sauce-bbq-oxnard,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'catering', 'title': 'Caterers'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]"
2acU7KU1EgPNWQt8MFLOyQ,33.8224529102469,-118.301476356315,$$$,3,5.0,90501,Los Angeles,antojitos-el-buen-gusto-los-angeles,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]"
JiYslHHmxDRNtjDg_49fmQ,33.7885,-117.97395,$$,178,4.0,92841,Garden Grove,mess-hall-canteen-garden-grove-7,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]"
uH__1rNLo3zs2RE71UudJA,34.369823,-118.512721,$$,189,3.5,91321,Newhall,tortas-ahogadas-las-originales-newhall-newhall,"[{'alias': 'mexican', 'title': 'Mexican'}]"
epqQcboN57kFwl1sLG5RwA,34.3715808483629,-118.515957112739,$,44,2.5,91321,Santa Clarita,panda-express-santa-clarita-5,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]"
IN-rPXRA80lRZp5D95sZMw,34.371738,-118.516173,$$,105,4.0,91321,Newhall,pizza-di-marco-2-newhall-newhall-3,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]"
kUFv2fquuQCLRHjGS6JgAA,34.372372,-118.515342,$,79,4.5,91321,Santa Clarita,la-michoacana-helados-y-paletas-newhall-santa-clarita,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]"
ioPpECNPMgdcDOFVQylxhg,34.372224,-118.515626,$,49,3.5,91321,Newhall,taco-padre-newhall-2,"[{'alias': 'mexican', 'title': 'Mexican'}]"
ze7MsFPrfARELgS09d8E-A,34.372059,-118.516312,$,82,3.5,91321,Santa Clarita,starbucks-santa-clarita-5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]"
cYXCFOKBqi1-cwK5Sml3rA,34.372135,-118.516264,$,21,2.0,91321,Santa Clarita,subway-restaurants-santa-clarita-5,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]"
ZenWDCBnc5_8ottofhm6MQ,34.3747743219137,-118.508976325393,$,1,5.0,91321,Santa Clarita,noonies-sweets-and-treats-santa-clarita,"[{'alias': 'cupcakes', 'title': 'Cupcakes'}, {'alias': 'desserts', 'title': 'Desserts'}]"
kUYh5erOV9kDqDFBK3sJ1Q,34.4720573425293,-118.07502746582,$,6,5.0,93550,Palmdale,calicakepops-palmdale,"[{'alias': 'bakeries', 'title': 'Bakeries'}]"
Z1ZpBP8GX4uRdkbf8zkapg,34.3867058869328,-118.581259629157,$$,212,5.0,91381,Stevenson Ranch,pacific-kitchen-stevenson-ranch-3,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]"
Kc_Q0VVHghN0EcHEi3kVDw,34.385868,-118.580689,$,141,4.5,91381,Stevenson Ranch,stevenson-donuts-and-bakery-stevenson-ranch-2,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'bakeries', 'title': 'Bakeries'}]"
KU0Lei0mORYrOC5Qk3b80Q,34.402127,-118.583658,$$$,96,3.5,91381,Valencia,the-oaks-grille-valencia,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
_L5Pf7bTLXHlvluXUQCd_w,34.16536,-118.52706,$$$,7,5.0,91316,Encino,sweet-cheeks-bakehouse-encino-3,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]"
dHC2Am51q776Jb40uxGNOA,34.385723,-118.564183,$$,90,3.0,91355,Valencia,vista-valencia-golf-course-valencia,"[{'alias': 'golf', 'title': 'Golf'}, {'alias': 'golflessons', 'title': 'Golf Lessons'}, {'alias': 'golfequipment', 'title': 'Golf Equipment'}]"
j2pdHSs93OBQoBkbYoz5AA,34.3783291723227,-118.559622461475,$,12,3.0,91321,Santa Clarita,subway-restaurants-santa-clarita-6,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]"
fpty0nhfci7BY7BDbdbpSQ,34.3784817,-118.559499,$$,245,4.5,91321,Santa Clarita,rose-and-crown-british-restaurant-santa-clarita,"[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]"
EBLcGB4wJ94qv7zMHQurfA,34.378483,-118.5594852,$,58,4.5,91321,Santa Clarita,tutti-frutti-frozen-yogurt-santa-clarita,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]"
TES3EePMSTgdDlgM2RRLug,34.3777933257607,-118.559372435367,$,83,3.5,91321,Newhall,ameci-pizza-and-pasta-newhall-newhall,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]"
oSKT6bvFeq6WwcgYomC-wQ,34.380336,-118.567237,$,136,2.0,91381,Newhall,el-pollo-loco-newhall-3,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]"
853x-Eoa9rn9vglr6nvucg,34.379663,-118.567217,$,39,2.0,91381,Stevenson Ranch,carls-jr-stevenson-ranch,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]"
-RJtzUsJBFuXK-LUWpn8hA,34.3834491607214,-118.569248914719,$,36,2.0,91381,Valencia,mcdonalds-valencia-14,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]"
EwSlshtyO0GDkPdL6AyX0g,34.38006,-118.56793,$,104,3.5,91381,Stevenson Ranch,ihop-stevenson-ranch-4,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]"
0gZ-b-HXOxvUFdBGzxz2mw,34.392219,-118.561037,$$,102,3.5,91355,Santa Clarita,jjs-bar-and-grill-santa-clarita,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]"
l2ErWoMqEbYcziso7yqr3g,34.392940113596,-118.560460358483,$$,400,4.0,91355,Santa Clarita,nealies-skillet-santa-clarita,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
hIXatXTSKLLRUfUjBJJ4BA,34.3799782196353,-118.569236844778,$,56,2.5,91381,Santa Clarita,jack-in-the-box-santa-clarita-6,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
14WfDQP16JU9JChNLB0A2g,34.3815319,-118.5718616,$$,104,4.0,91381,Stevenson Ranch,poke-bar-stevenson-ranch-3,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]"
HVncl0H44UyPMF0qjkV8bg,34.381783,-118.571285,$$,323,3.5,91381,Stevenson Ranch,spumoni-italian-cafe-and-pizzeria-stevenson-ranch-2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
RGEMe88ivCTMSDMpxwMwrg,34.38244,-118.57154,$,65,3.0,91381,Stevenson Ranch,fortune-express-stevenson-ranch,"[{'alias': 'chinese', 'title': 'Chinese'}]"
8Prgpd_D_GEQy5tL4BjyGg,34.38047,-118.57117,$$,111,3.5,91381,Stevenson Ranch,cocos-bakery-restaurant-stevenson-ranch-4,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
uPrw5kgIPu8qtfJ-MOi4PA,34.3855569,-118.5719784,$$,555,3.5,91381,Stevenson Ranch,wood-ranch-bbq-and-grill-stevenson-ranch,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]"
BCVUyQeobpxkkOLuFizJzg,34.381694,-118.571846,$,79,2.0,91381,Stevenson Ranch,del-taco-stevenson-ranch,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]"
kwFxvpY4-jr674ZbyyEJlg,34.3931514016572,-118.566229852356,$$,6,2.0,91355,Santa Clarita,the-café-santa-clarita,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]"
2T4sKB_9C1WdH2Higz1WKQ,34.3816737,-118.5723695,$$,647,3.0,91381,Stevenson Ranch,yamato-stevenson-ranch,"[{'alias': 'japanese', 'title': 'Japanese'}]"
0B80-wPNTePg3pg6r3esQA,34.387868,-118.5722236,$,140,3.5,91381,Stevenson Ranch,jersey-mikes-subs-stevenson-ranch-2,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'delis', 'title': 'Delis'}]"
60423jrKBoCKZwTJS1TO2Q,34.388699446496,-118.572047641677,$,105,3.5,91381,Stevenson Ranch,cabo-cabana-stevenson-ranch,"[{'alias': 'mexican', 'title': 'Mexican'}]"
MgDV9MQAq9qOCq5-pmz2yQ,34.390488,-118.571317,$$,418,3.0,91381,Valencia,claim-jumper-restaurants-valencia-2,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]"
2yfZTdIqi86-76uK6DXIyQ,34.3888351,-118.5726551,$$,268,3.5,91381,Stevenson Ranch,new-kyoto-sushi-stevenson-ranch-2,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]"
c5I589SEiRmNqVCayLX3QQ,34.388899,-118.572533,$,114,3.5,91381,Stevenson Ranch,mama-mia-pizza-stevenson-ranch-2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]"
QuJUxOwA3FDmAp8uJTQXCQ,34.3793907165527,-118.528907775879,$,4,5.0,91322,Santa Clarita,granola-gourmet-santa-clarita,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]"
iP6wuylFbdr8QkjpaACStQ,34.391056,-118.572336,$,11,2.0,91355,Valencia,starbucks-valencia-10,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]"
hqpODVir_UYf63RspaJrUQ,34.3918363,-118.5730076,$$,417,4.5,91381,Valencia,mod-pizza-valencia,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]"
_ZcWaBZGOtjBFvMvW7cWNA,34.3920748,-118.5737466,$,150,3.0,91381,Stevenson Ranch,noahs-bagels-stevenson-ranch,"[{'alias': 'bagels', 'title': 'Bagels'}]"
_JEjdKv-8No7TONuuXgR2A,34.3920866,-118.5737491,$,160,4.5,91381,Stevenson Ranch,ding-tea-valencia-stevenson-ranch,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]"
yrLwZTEQ7TzYPgmfwUn71g,34.392199,-118.573133,$,23,3.5,91381,Valencia,subway-restaurants-valencia-3,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]"
2gzadT78lXr0EJ1WrvDUuA,34.392123,-118.573238,$,102,3.0,91381,Stevenson Ranch,starbucks-stevenson-ranch-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]"
