id,latitude,longitude,price,review_count,rating,zip_code,city,alias,categories
c1yr7Cq8QTI63j_DkYUQlQ,33.723367,-118.312095,$$,65,3.5,90732,San Pedro,starbucks-san-pedro,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]"
wZh85V7Xg34PAZFdz2jRuw,33.723243,-118.3122657,$,77,4.0,90732,San Pedro,nim-chans-kitchen-san-pedro,"[{'alias': 'chinese', 'title': 'Chinese'}]"
dUuNRYXBxcHwZNgniu16wg,33.7233332878071,-118.313536217524,$$,688,4.0,90732,San Pedro,sirinat-thai-and-sushi-bar-san-pedro,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]"
TCAjTblJySF8YVgb3luIYg,33.7233733249154,-118.314135740437,$,140,3.5,90732,San Pedro,fantastic-cafe-san-pedro,"[{'alias': 'burgers', 'title': 'Burgers'}]"
kO6LSnT2t00iyvULPFCKKg,33.7235049746182,-118.314221996488,$$,169,3.5,90732,San Pedro,chicago-for-ribs-san-pedro,"[{'alias': 'bbq', 'title': 'Barbeque'}]"
x099zSkgRRnY7883mpcjcQ,33.7231134,-118.29924,$,59,4.0,90731,San Pedro,colossus-bread-san-pedro-2,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]"
7IJSvPzWn4IW72J4K8XCnQ,33.723153,-118.299314,$,319,4.5,90731,San Pedro,the-chori-man-san-pedro,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'meats', 'title': 'Meat Shops'}]"
TMlGAoTUF2Rvz20RYBMI7Q,33.7243898556879,-118.315015733242,$,11,3.0,90732,San Pedro,7-eleven-san-pedro-6,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]"
yJ1OcCn_j2NwRld6eNQTBQ,33.7235939,-118.2881249,$$,97,3.0,90731,San Pedro,nams-red-door-vietnamese-restaurant-san-pedro,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]"
SDrjIyUmnlioabG5O7_zOg,33.7239761352539,-118.288269042969,$,151,3.0,90731,San Pedro,marias-restaurant-san-pedro,"[{'alias': 'mexican', 'title': 'Mexican'}]"
QDwDMHY4V6W7hQ2oFqKG0w,33.7244071960449,-118.288269042969,$,35,3.5,90731,San Pedro,the-spot-san-pedro,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]"
uwcTBwCHDheXDrI06g3acA,33.724402,-118.287822,$$,657,4.0,90731,San Pedro,rexs-cafe-san-pedro,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]"
HGv1Wr3GdSYt99UQQp4WoA,33.72579,-118.28826,$,174,3.5,90731,San Pedro,troys-burgers-san-pedro,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
j9ufjzE60v_9IpE61fF6HA,33.7262,-118.28766,$,54,3.0,90731,San Pedro,louies-chinese-restaurant-no-2-san-pedro,"[{'alias': 'chinese', 'title': 'Chinese'}]"
xikVdp961pVF2ESTuSXhwg,33.726716414094,-118.288026675582,$$,325,4.0,90731,San Pedro,nazelies-lebanese-cafe-san-pedro,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'armenian', 'title': 'Armenian'}]"
B-pK-Mrym6UCDKt5aXUQCg,33.7266960144043,-118.287666320801,$,25,3.5,90731,San Pedro,harolds-place-san-pedro,"[{'alias': 'divebars', 'title': 'Dive Bars'}]"
izxxnLKGeXIQAZcgPYbmiA,33.7273255924181,-118.288345187902,$,22,2.0,90731,San Pedro,7-eleven-san-pedro-4,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]"
KLHatZTSGG_OL29jW7ZG0A,33.7289279,-118.2878351,$,24,4.5,90731,San Pedro,angelitos-taco-truck-san-pedro,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]"
SCjVll0fCYjJcldC8UvO2Q,33.7213700802329,-118.252989985049,$,6,3.5,90731,San Pedro,pier-400-cafe-san-pedro,"[{'alias': 'cafes', 'title': 'Cafes'}]"
EGz4toczaB2njcFcqGzsxA,33.7332038879395,-118.294395446777,$$,24,5.0,90731,San Pedro,fiyahnesian-cuisine-no-title,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'mexican', 'title': 'Mexican'}]"
slisoI3QDCV6QX85Yg_NPA,33.7251118820347,-118.280678836462,$$,442,3.5,90731,San Pedro,22nd-st-landing-seafood-grill-and-bar-san-pedro-2,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
arz13o-G13v6UjN4r1toSg,33.727768,-118.279929,$$,29,4.5,90731,San Pedro,drunken-cake-pops-san-pedro,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'catering', 'title': 'Caterers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
yknOY2nbE25QcA142djDeA,33.9788284301758,-118.249931335449,$,33,4.5,90001,Los Angeles,mad-pambazos-los-angeles,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'catering', 'title': 'Caterers'}]"
zBCW_Ozlk5VeSoue626JUg,33.737931,-118.39619,$$,16,4.0,90275,Rancho Palos Verdes,cielo-point-rancho-palos-verdes,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
juzVI8XmlU8mYNLrgSWfeA,33.7385998205269,-118.396372845044,$$$$,519,4.0,90275,Rancho Palos Verdes,marsel-rancho-palos-verdes,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'diners', 'title': 'Diners'}]"
49Ib3q8XKr6nnWIxO_qx0Q,33.7382090872277,-118.397315573388,$$,205,3.5,90275,Rancho Palos Verdes,bashi-rancho-palos-verdes,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'noodles', 'title': 'Noodles'}]"
j2rkjK_7uYcNlN_kNjInZw,33.7384259509525,-118.397276,$$$,651,3.5,90275,Rancho Palos Verdes,catalina-kitchen-rancho-palos-verdes,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
XxE8ccFye-bSfx4N8rJ8RA,33.738226,-118.3976579,$$,5,3.0,90275,Rancho Palos Verdes,spa-cafe-rancho-palos-verdes-3,"[{'alias': 'cafes', 'title': 'Cafes'}]"
T9h21w-CPJi9NyLLIl8vTQ,33.7382668093352,-118.397910787558,$$,74,4.0,90275,Rancho Palos Verdes,lobby-bar-rancho-palos-verdes,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}]"
uVBwIjjM5tAA0tYAQp4Iaw,33.7387386461128,-118.397903369941,$$,142,4.0,90275,Rancho Palos Verdes,sea-beans-rancho-palos-verdes,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'gelato', 'title': 'Gelato'}]"
6cj1SyuhiBcuw5O0zLooUw,33.736753,-118.399057,$$,1034,3.5,90275,Rancho Palos Verdes,nelsons-rancho-palos-verdes,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'bars', 'title': 'Bars'}]"
kHT-uvjpStFv2WWg6u2W0Q,33.7484373733209,-118.40572557306,$,228,4.0,90275,Rancho Palos Verdes,tomatillo-rancho-palos-verdes,"[{'alias': 'mexican', 'title': 'Mexican'}]"
zetIfVUlX72MWw2Us7bNPw,33.748161,-118.406206,$,44,1.5,90275,Rancho Palos Verdes,dominos-pizza-rancho-palos-verdes-2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
-ObyUwnSGXpQO5_7E8kCrg,33.7483125529208,-118.406107407544,$$,126,4.5,90275,Rancho Palos Verdes,poke-me-rancho-palos-verdes,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'japanese', 'title': 'Japanese'}]"
Rcaq4XD5c7V8FtpPl-lbgA,33.7480770034065,-118.406975269318,$$,317,3.0,90275,Rancho Palos Verdes,yellow-vase-rancho-palos-verdes-2,"[{'alias': 'floraldesigners', 'title': 'Floral Designers'}, {'alias': 'florists', 'title': 'Florists'}, {'alias': 'creperies', 'title': 'Creperies'}]"
xx1zlXGZ6yYEKjoBi1tb6A,33.74844,-118.406924,$$,271,3.5,90275,Rancho Palos Verdes,asaka-sushi-and-grill-rancho-palos-verdes,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]"
UTQyonzkzOVdBldd0Soc6Q,33.7485004212031,-118.406890871705,$$,403,4.0,90275,Rancho Palos Verdes,avenue-italy-rancho-palos-verdes-4,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'desserts', 'title': 'Desserts'}]"
c8BSzr2en0g3QK2hQcS7ZQ,33.7492103,-118.4074216,$$,388,4.0,90275,Rancho Palos Verdes,swan-thai-rancho-palos-verdes,"[{'alias': 'thai', 'title': 'Thai'}]"
CuS9bR0pdHPDvL0fIQ-g3g,33.748708,-118.406978,$,58,3.0,90275,Rancho Palos Verdes,subway-restaurants-rancho-palos-verdes,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]"
WbjEVFbPIzJ4FsKU2WJWtQ,33.748886,-118.407055,$,239,4.0,90275,Rancho Palos Verdes,starbucks-rancho-palos-verdes-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]"
e2dwGNoRK5YBUfIdBYXcLQ,33.74916,-118.40711,$,22,3.0,90275,Rancho Palos Verdes,7-eleven-rancho-palos-verdes,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'servicestations', 'title': 'Gas Stations'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]"
p6HTxqgaMJTaZP9Hs4EVyQ,33.7604695,-118.394708,$,14,2.5,90275,Rancho Palos Verdes,starbucks-rancho-palos-verdes-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]"
7PPIuQB2Hzw3ydR16nBY7g,33.7694831,-118.3690569,$$,109,4.5,90274,Rolling Hills Estates,giorgios-rolling-hills-estates,"[{'alias': 'italian', 'title': 'Italian'}]"
Tr6W1Ciezmy7gp11uGqgIA,33.7692627195919,-118.368393365635,$$,201,4.0,90274,Rolling Hills Estates,mama-terano-rolling-hills-estates,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]"
Ntmb_x9OIkdF0577bdAPsA,33.89344,-118.35287,$,20,5.0,90260,Lawndale,amals-baklava-and-more-lawndale-2,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'catering', 'title': 'Caterers'}]"
O_trywKNTZe3L2UnbqZXxg,33.8683632868948,-118.236840043507,$$,26,4.0,90220,Rancho Dominguez,green-olive-truck-rancho-dominguez-3,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'falafel', 'title': 'Falafel'}]"
PyivZWrHyYv4JQd9qGGrjw,33.9788284301758,-118.249931335449,$$,179,4.5,90001,Los Angeles,tokyo-doggie-style-los-angeles-6,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]"
lwBbzIzX1q7MavJOR7Tzyg,33.97908,-118.25009,$,1581,3.5,90001,Los Angeles,the-grilled-cheese-truck-los-angeles,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
kDA2lea_NS11Qbkc3gawVA,34.04749,-118.34694,$$,120,3.5,90019,Los Angeles,wise-barbecue-los-angeles,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'bbq', 'title': 'Barbeque'}]"
qu8yFETeo4J8fMbf_7XV_Q,34.03983,-118.26855,$,29,4.5,90015,Los Angeles,urban-espresso-los-angeles-6,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
JiYslHHmxDRNtjDg_49fmQ,33.7885,-117.97395,$$,178,4.0,92841,Garden Grove,mess-hall-canteen-garden-grove-7,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]"
nMEh6boQ7v_q03qcFZZ79Q,34.0569114685059,-118.243949890137,$,624,3.5,90012,Los Angeles,white-rabbit-truck-los-angeles-4,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'catering', 'title': 'Caterers'}]"
GVt0MwAoQcuM06V_-fHkug,34.0583969,-118.1912081,$,1175,4.5,90063,Los Angeles,the-lobos-truck-los-angeles,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]"
WiTMRukKmLARoEoKdrV6Qg,34.1463062227897,-118.425396788406,$$,296,4.0,91423,Los Angeles,okamoto-kitchen-los-angeles-2,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'catering', 'title': 'Caterers'}]"
p80H4LNPVe3rUB7YBjH4bg,34.21332,-118.35861,$,1,1.0,91352,Los Angeles,shawarma-and-falafel-palace-food-truck-los-angeles,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]"
eC6LKNPIDWHFj4KgDZgpJQ,34.23356533,-118.58883683,$$,48,5.0,91304,Canoga Park,uncle-johnnys-burgers-canoga-park,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'burgers', 'title': 'Burgers'}]"
RTd8qW4O6vMbI14ofs9_Ag,34.18704,-118.13342,$$,2,5.0,91001,Pasadena,chili-chili-mango-pasadena-6,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]"
DJqaSrXzZyIcvPV9EJZ12w,34.4468803405762,-118.510902404785,$$,38,5.0,91350,Santa Clarita,madison-rose-bakery-santa-clarita-2,"[{'alias': 'bakeries', 'title': 'Bakeries'}]"
myW4G0FVfeUvXqefR57A6A,34.1831481,-119.1656806,$,67,4.5,93033,Oxnard,its-in-the-sauce-bbq-oxnard,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'catering', 'title': 'Caterers'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]"
3odn71UlLkYG78Tt80J2hQ,33.7329182,-118.3473315,$$$$,543,4.0,90275,Rancho Palos Verdes,trump-national-golf-club-rancho-palos-verdes-5,"[{'alias': 'golf', 'title': 'Golf'}, {'alias': 'golflessons', 'title': 'Golf Lessons'}, {'alias': 'newamerican', 'title': 'American (New)'}]"
GNhy4f5wBEY2CqTTFIRwkg,33.7295472628657,-118.349709212503,$$$$,302,4.0,90275,Rancho Palos Verdes,trump-national-golf-club-restaurant-rancho-palos-verdes-2,"[{'alias': 'newamerican', 'title': 'American (New)'}]"
VwcCsRTWbRxIKVPbahPN4g,33.7491264,-118.3249817,$,18,3.5,90275,Rancho Palos Verdes,miraleste-liquor-and-deli-rancho-palos-verdes,"[{'alias': 'delis', 'title': 'Delis'}]"
TVvdgOhHwFMEvLaIR3Yvxw,33.7489023,-118.3248082,$$,61,3.5,90275,Rancho Palos Verdes,francescos-cafe-italia-rancho-palos-verdes,"[{'alias': 'italian', 'title': 'Italian'}]"
S-58wF14Lto2N99i0ecY1A,33.7303352355957,-118.315200805664,$$,19,4.0,90732,San Pedro,elks-lodge-san-pedro-san-pedro,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
qaR4aatarEEwrX1TdYO_SQ,33.758343,-118.3130177,$$,155,3.5,90275,Rancho Palos Verdes,marias-mexican-restaurant-rancho-palos-verdes,"[{'alias': 'mexican', 'title': 'Mexican'}]"
mgobgmi3iduH3Z-hFFF5YQ,33.7596333,-118.3127969,$$,136,4.0,90275,Rancho Palos Verdes,stuft-pizza-rancho-palos-verdes,"[{'alias': 'pizza', 'title': 'Pizza'}]"
2TqYZNga-WtofU19OSqiaA,33.7585849,-118.3129646,$,32,2.0,90275,Rancho Palos Verdes,carls-jr-rancho-palos-verdes,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]"
JXKNVOAq0ickmeUF4GBzIA,33.7597228,-118.3127903,$$,148,4.0,90275,Rancho Palos Verdes,kumano-sushiya-rancho-palos-verdes,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]"
Xfyoe_KRfK3XBCx9TxGr1A,33.763515,-118.3112543,$$,44,3.5,90732,San Pedro,cocos-bakery-restaurant-san-pedro,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
LF4wu8G2s1Uede8EFzdIMQ,33.763528,-118.311206,$,62,2.5,90732,San Pedro,cocos-san-pedro,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
lL31FZitQ18GZU_Yw_iDUQ,33.76381,-118.31124,$$,447,4.0,90732,San Pedro,jasmine-hana-san-pedro-2,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]"
2acU7KU1EgPNWQt8MFLOyQ,33.8224529102469,-118.301476356315,$$$,3,5.0,90501,Los Angeles,antojitos-el-buen-gusto-los-angeles,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]"
yvZhdhMtzkM3hZG5ZJHm9g,33.8341771453,-118.384204297,$$,48,4.5,90277,Redondo Beach,recess-truck-redondo-beach,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]"
jljq3PO3l-0zEdCDirweQA,34.00455,-118.26009,$$,48,5.0,90011,Los Angeles,stopbye-café-los-angeles-3,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'indonesian', 'title': 'Indonesian'}]"
tFD9LwJd9HszMpPM_GpGHQ,34.0690002441406,-118.350242614746,$,53,4.0,90036,Los Angeles,the-falafel-factory-los-angeles,"[{'alias': 'falafel', 'title': 'Falafel'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]"
KrivJ1coTLmgpGvGGC2Ayw,34.0837472012297,-118.331095576286,$$,17,4.0,93010,Camarillo,matts-coffee-express-camarillo-6,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]"
Tub-psQGYAjbtny6MnfQmg,34.0770492553711,-118.25887298584,$,2,5.0,90026,Los Angeles,yum-yum-shave-ice-los-angeles-2,"[{'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'foodstands', 'title': 'Food Stands'}]"
FWBeF6g78wwphRkG64ngvA,34.08841,-118.37783,$$,693,4.0,90069,Los Angeles,babys-badass-burgers-los-angeles,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]"
lNnmA8gz8_5GPCgnBqsUpg,33.6775207519531,-117.921119689941,$$$,67,3.5,92626,Costa Mesa,salt-n-pepper-truck-costa-mesa,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]"
be_D6z3oa1ddbHGHaWOu5A,34.1259460449219,-118.291015625,$$,91,3.5,90027,Los Angeles,the-tropic-truck-los-angeles-5,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'caribbean', 'title': 'Caribbean'}]"
PDBsbA45BK8pj5iaKOVDsg,33.7132431,-117.8718243,$,49,4.0,92707,Santa Ana,broken-rice-truck-santa-ana-2,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]"
4bT-TmXpAUtkT8-QBXx0JQ,33.67888,-117.85764667,$,14,5.0,92612,Irvine,dogge-depot-catering-irvine,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'catering', 'title': 'Caterers'}]"
RgUq2nW9aUrQJFaYA5-QLw,33.6623991876128,-117.750723548234,$$,184,4.5,92807,Anaheim,burning-buns-anaheim-4,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
-efACZXjjng8u_zKze_NHQ,33.54461,-117.78529,$$,63,4.5,92651,Orange County,drizzle-orange-county-2,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]"
v-oMSvvRxXW_8nadZRfMEw,33.738301,-118.282033,$$,38,3.0,90731,San Pedro,blu-bar-and-lounge-san-pedro,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
FOIEbrANC7DxQqqs7pxuZw,33.73757,-118.28382,$$,189,4.5,90731,San Pedro,sebastian-s-mediterranean-cuisine-san-pedro,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'italian', 'title': 'Italian'}]"
cjqokUcgPgxg0ek_nrZBSw,33.7379226833582,-118.283713683486,$,63,3.5,90731,San Pedro,godmothers-saloon-san-pedro,"[{'alias': 'divebars', 'title': 'Dive Bars'}]"
ntJVN217YaHMFEw4jXZNAg,33.7385851,-118.2807744,$$,360,4.0,90731,San Pedro,green-onion-mexican-restaurant-san-pedro,"[{'alias': 'mexican', 'title': 'Mexican'}]"
zNIC2TYlJ6Qvj4QAXVf5RA,33.7381367,-118.2836449,$,354,4.5,90731,San Pedro,happy-diner-san-pedro,"[{'alias': 'diners', 'title': 'Diners'}]"
2vaZcL3jo5LAeou-CHYf_A,33.7377511708778,-118.28416387791,$$,572,4.0,90731,San Pedro,the-whale-and-ale-san-pedro,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}, {'alias': 'seafood', 'title': 'Seafood'}]"
LPXoda05XSCKz9T2ibA_Og,33.738915,-118.282536,$,275,4.0,90731,San Pedro,hojas-tea-house-san-pedro,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'tea', 'title': 'Tea Rooms'}]"
9Dva3VHRIl7Qbu551EZZyg,33.7385577,-118.2833304,$,35,4.5,90731,San Pedro,dreamys-ice-cream-san-pedro,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]"
VZVv8GnlTqcOvNzQW893eA,33.7386636075692,-118.283405001373,$,20,2.5,90731,San Pedro,subway-restaurants-san-pedro-4,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]"
8ADyD4soL4oH7ZV2HQuf8Q,33.738509,-118.283728,$$,352,4.0,90731,San Pedro,pappys-seafood-san-pedro,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'salad', 'title': 'Salad'}]"
8VSgnSrawlzC7uO4CQgz_A,33.737716,-118.28442283,$$,134,4.5,90731,San Pedro,la-buvette-bistro-san-pedro-4,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
qKSoVVLLh4355_PelmNLiw,33.73718,-118.28462,$,105,4.0,90731,San Pedro,a-1-imported-groceries-san-pedro-2,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}]"
u4cncXRYpV6zHNc5HIAu7A,33.7342628091574,-118.281900510192,$,11,4.0,90731,San Pedro,alhambra-cocktail-lounge-san-pedro,"[{'alias': 'bars', 'title': 'Bars'}]"
WulBmA_kxO4oO998vt4bMw,33.7386151,-118.2841729,$$,520,3.5,90731,San Pedro,san-pedro-brewing-company-san-pedro,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
ze8wgfb7P_Jerxe2sxbmTw,33.738491,-118.284482,$$,106,3.5,90731,San Pedro,crimsin-san-pedro,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]"
FgRp7T3eot9wPgUCpvKMbg,33.7388849,-118.284616,$$,39,3.5,90732,San Pedro,goodfellas-sports-bar-san-pedro,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]"
oQPuNlgoxIx5hidU4erI-A,33.7389517667426,-118.2847535,$$,403,4.0,90731,San Pedro,baramee-thai-restaurant-san-pedro,"[{'alias': 'thai', 'title': 'Thai'}]"
Ivie_-zSY73O6u9tl1f6dQ,33.73889,-118.2851,$$,90,4.5,90731,San Pedro,conrads-mexican-grill-san-pedro,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
S61eirnq1TWhOPg8KDYnJg,33.739263,-118.284865,$$,17,4.0,90731,San Pedro,ko-ryu-ramen-san-pedro-2,"[{'alias': 'ramen', 'title': 'Ramen'}]"
H9me-yobV9-qMRCnfQh7Lg,33.7388916015625,-118.285247802734,$$,160,4.0,90731,San Pedro,senfuku-san-pedro,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]"
0bC28CWLBU79IX857_KqUg,33.7384948730469,-118.285537719727,$$,489,3.5,90731,San Pedro,nikos-pizzeria-san-pedro,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
9l5BVnShbYb4PI71SS6Tgw,33.73805,-118.28596,$,231,4.5,90731,San Pedro,sirens-java-and-tea-san-pedro,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]"
