id,latitude,longitude,price,review_count,rating,zip_code,city,alias,category
6065vasIMEdNG72QYgxkKw,34.019058270168,-118.151953895106,$,586.0,5.0,90022,East Los Angeles,churros-don-abel-east-los-angeles-3,"['mexican', 'streetvendors']"
3tf35qNtcBglCvdJu4V0Bg,34.00134,-118.16188,$$,281.0,4.5,90040,Commerce,il-saggio-italian-restaurant-commerce,['italian']
Racu1-aMkpwcPDlMoKX3Lg,34.0200152,-118.1544083,$,1187.0,4.5,90602,Los Angeles,tacos-baja-los-angeles,['mexican']
cZrl7ReIltMu1vjkGYyKbw,33.989457,-118.160776,$,184.0,4.5,90040,Commerce,new-york-slicers-commerce,['delis']
4PNMra_UvU5FrHkX3gboZg,34.00768,-118.15923,$$,929.0,3.5,90040,Commerce,stevens-steak-and-seafood-house-commerce,"['steak', 'seafood', 'newamerican']"
-_VHksROujz4CZzlNMjyZQ,34.00061,-118.16151,$,71.0,5.0,90040,Commerce,gelato-by-stick-station-commerce,"['icecream', 'gelato']"
gE7cQw9PqQsl_Ok8mF2eNg,34.0135702,-118.1238591,$$,587.0,4.5,90640,Montebello,hc-armenian-and-mediterranean-restaurant-montebello,"['armenian', 'mediterranean', 'greek']"
F0MWzKJC96G6Rw7K8xmp4g,34.00217,-118.1685,$$,241.0,4.5,90040,Commerce,the-mediterranean-kitchen-commerce,"['mediterranean', 'mideastern', 'armenian']"
8YG6uFjGbYaX6By_QVkLfQ,33.99728,-118.15168,$,88.0,4.5,90040,Los Angeles,tacos-el-charro-los-angeles,['mexican']
GaSHdE1X3sXMjMuFCCXAnA,33.9903086,-118.1611117,$$,94.0,4.5,90040,Los Angeles,fish-o-licious-los-angeles,"['seafood', 'fishnchips']"
iRlOkPc_RhBGpdn0tMS9Xg,34.002717647945,-118.167831037037,$,145.0,4.5,90040,Commerce,el-taco-buchon-commerce,"['seafood', 'tacos']"
ZQvwADQSwj-qfDx5AVJLHw,34.00174,-118.16486,$$,130.0,4.5,90040,Commerce,el-cafetalito-commerce,['salvadoran']
vSyrqIorGw4EEcjSIC9ZGA,33.9741945,-118.1496378,$,281.0,4.0,90040,Commerce,lucero-bakery-commerce-6,"['bakeries', 'customcakes']"
Z-4IlsnRnmswTJT_GcCbbQ,34.0146807880422,-118.129143841692,$,416.0,4.0,90640,Montebello,montebello-pho-and-sandwich-montebello,"['vietnamese', 'sandwiches', 'noodles']"
JAks5OLgYOxoPW-wEOhh9Q,34.021577,-118.157317,$,206.0,4.5,90022,Los Angeles,tortas-ahogadas-ameca-los-angeles,['mexican']
UNhsuZmtqGA5X5_3_pGYUw,34.02252,-118.21658,$,354.0,4.5,90023,Los Angeles,tacos-y-birria-la-unica-los-angeles,"['tacos', 'foodtrucks']"
znNsBFBJW05Jq10718xc1w,33.9658441,-118.1519534,$,398.0,4.0,90201,Bell Gardens,pioneer-chicken-bell-gardens,"['chickenshop', 'chicken_wings', 'fishnchips']"
KOEBuTODwdt7B2CgU58s3g,34.011004,-118.1370348,$,141.0,4.5,90022,Los Angeles,tacos-el-sapo-los-angeles,"['foodtrucks', 'mexican']"
JtkJ4Y53F_n0s8cdjo1gGg,34.015572,-118.156393,$$,249.0,4.0,90022,Los Angeles,tamayo-restaurant-los-angeles,['mexican']
vwhCvStStG09S3Ga23jMdQ,34.01958,-118.1547,$$,193.0,4.5,90022,Los Angeles,memes-bbq-smoke-house-los-angeles-3,"['tex-mex', 'bbq']"
GVt0MwAoQcuM06V_-fHkug,34.0583969,-118.1912081,$,1176.0,4.5,90063,Los Angeles,the-lobos-truck-los-angeles,"['foodtrucks', 'tradamerican', 'comfortfood']"
