id,latitude,longitude,price,review_count,rating,zip_code,city,alias,category,med_agi,avg_agi,count
zzvkb4J_sQAk8N20OWdZhg,33.91115379,-117.8812592,2,1257.0,3.5,92821,Brea,lucilles-smokehouse-bar-b-que-brea,"['bbq', 'smokehouse', 'southern']",86070,106163,170
zWs68lBY2PyNOTRJhxXapg,33.911959,-117.867374,1,22.0,3.0,92821,Brea,subway-restaurants-brea-4,['sandwiches'],86070,106163,170
zOYNwoDjpg6Ehwn0RKX9qA,33.91128344,-117.8674491,2,367.0,3.5,92821,Brea,nekter-juice-bar-brea,"['juicebars', 'acaibowls', 'icecream']",86070,106163,170
zNNLl821AlzApHYqRxNALw,33.9114312,-117.8659407,1,84.0,2.5,92821,Brea,arbys-brea-2,"['sandwiches', 'hotdogs']",86070,106163,170
zJ4pvxtpo3Y5LvylLXmCzA,33.93285973,-117.9162527,2,231.0,4.0,92821,Brea,portofino-trattoria-brea,['italian'],86070,106163,170
zCk1-oPHkkfIkeB6kQGMeQ,33.91028,-117.869065,2,79.0,4.0,92821,Brea,baja-fish-tacos-brea,['mexican'],86070,106163,170
yw87ppqt0EzoMYhfg1_yEQ,33.91774,-117.92103,1,74.0,3.0,92821,Brea,famous-burgers-brea,"['burgers', 'hotdogs']",86070,106163,170
yTASNoPCv8cdaGpAkHx64A,33.9307,-117.89347,2,254.0,4.0,92821,Brea,red-lantern-brea,['chinese'],86070,106163,170
xF7phu7xUICnIMzEBJBSfg,33.93252063,-117.8989273,1,14.0,1.5,92821,Brea,7-eleven-brea,"['convenience', 'coffee']",86070,106163,170
x3gkYkCZUKycS17rjwQReg,33.91197533,-117.8827858,2,1104.0,3.5,92821,Brea,buca-di-beppo-brea-5,['italian'],86070,106163,170
x21VsOFGovswEhoBIXOfaw,33.9250049,-117.8961275,1,365.0,4.0,92821,Brea,poki-monster-brea-2,"['poke', 'salad']",86070,106163,170
wgoj0mTSzaBc_NGqLBWYxw,33.91699916,-117.9152747,1,7.0,3.0,92821,Brea,7-eleven-brea-3,"['convenience', 'coffee']",86070,106163,170
wV5ww6HmGg3G8DiJupxoeQ,33.93216893,-117.8940933,1,57.0,3.0,92821,Brea,dominos-pizza-brea,"['pizza', 'chicken_wings', 'sandwiches']",86070,106163,170
wV-IbKyvik396a4btTxb4A,33.911719,-117.885624,2,1402.0,4.0,92821,Brea,lazy-dog-restaurant-and-bar-brea,"['newamerican', 'comfortfood', 'burgers']",86070,106163,170
w8QJYbZH8sMdQMVM5gYQTw,33.919055,-117.8851255,2,678.0,3.5,92821,Brea,kabuki-japanese-restaurant-brea,"['sushi', 'japanese', 'asianfusion']",86070,106163,170
vrfYh8z5-dOhsjGqy7UiaA,33.932224,-117.915985,1,197.0,3.5,92821,Brea,johns-place-brea,['tradamerican'],86070,106163,170
vAjtFwhLOsBXNDkAH5G1Sw,33.9190194,-117.90171,2,857.0,4.0,92821,Brea,macallans-public-house-brea,"['irish_pubs', 'tradamerican', 'breakfast_brunch']",86070,106163,170
uZ6YNVf8DVKOQVHxLS_n-Q,33.91851093,-117.8650333,3,21.0,3.5,92821,Brea,country-kwik-market-liquor-and-deli-brea,"['beer_and_wine', 'delis', 'sandwiches']",86070,106163,170
tvJkHAyZ6QtqtlPi8j_9YQ,33.91920853,-117.9012146,1,605.0,4.0,92821,Brea,crepes-de-paris-brea,['creperies'],86070,106163,170
tQGn-skSavfmYgwD_lRsOQ,33.919675,-117.898382,2,778.0,3.5,92821,Brea,gyu-kaku-japanese-bbq-brea,"['japanese', 'bbq', 'asianfusion']",86070,106163,170
t48M0IQSlTEgpdmDlqC6hA,33.917974900000004,-117.8859149,2,147.0,4.0,92821,Brea,greens-n-things-brea,"['salad', 'breakfast_brunch', 'beer_and_wine']",86070,106163,170
slalhTcmGuGorkN4Nng-AQ,33.9109549,-117.8811749,2,285.0,3.0,92821,Brea,creamistry-brea,['icecream'],86070,106163,170
sf54syXSV7pqbvHFUqr4nw,33.91254125,-117.8804778,2,416.0,4.0,92821,Brea,mothers-market-and-kitchen-brea-2,"['grocery', 'delis', 'juicebars']",86070,106163,170
sYvwQ96sn93pEf4inFQJ_g,33.9178849,-117.8890528,2,152.0,3.5,92821,Brea,rubios-coastal-grill-brea,"['mexican', 'seafood', 'salad']",86070,106163,170
sDcPd26vrfKMxHw6W5TUFw,33.913958,-117.892674,1,183.0,2.5,92821,Brea,mcdonalds-brea-2,"['burgers', 'hotdogs', 'coffee']",86070,106163,170
rdN87IEVZrmOLyWzGfF9IA,33.91210588,-117.8673205,1,176.0,3.5,92821,Brea,l-and-l-hawaiian-barbecue-brea,"['hawaiian', 'bbq']",86070,106163,170
rcRppjEYh9fJgO8e69LYBQ,33.92371303,-117.8954363,2,464.0,4.0,92821,Brea,oasis-mediterranean-cuisine-brea,"['mediterranean', 'greek', 'kebab']",86070,106163,170
rFvuCQJ45hZOiKUofjRxXw,33.91874931,-117.8649603,2,412.0,4.5,92821,Brea,de-oro-la-puerta-brea,"['mexican', 'seafood', 'breakfast_brunch']",86070,106163,170
r5NG6uGsEnrlMnAdZ5Wg8Q,33.911406,-117.867646,2,48.0,4.0,92821,Brea,chop-stop-brea,['salad'],86070,106163,170
r2QMBImLSMorU5AVFDJfLw,33.91096798,-117.8869722,2,181.0,3.0,92821,Brea,cocos-bakery-restaurant-brea-2,"['tradamerican', 'bakeries', 'breakfast_brunch']",86070,106163,170
q4XRyX-V9pzBSUcm83r7Yw,33.92530997,-117.8965288,1,11.0,2.5,92821,Brea,7-eleven-brea-2,"['convenience', 'coffee']",86070,106163,170
pw2UjThIGS7ags2-R2A_bQ,33.90879,-117.851798,1,10.0,3.0,92821,Brea,7-eleven-brea-4,"['convenience', 'coffee']",86070,106163,170
po3XssqLPOpDEyc1OmEygw,33.91603935,-117.8859874,1,193.0,3.5,92821,Brea,gengis-khan-brea,"['mongolian', 'bbq']",86070,106163,170
peR0tg-2IPzS9qyvvHDKjg,33.9172118,-117.9015588,1,53.0,3.0,92821,Brea,baskin-robbins-brea-2,"['icecream', 'desserts', 'customcakes']",86070,106163,170
pOsuEYkh8vzi5yjSxvW3Ag,33.91899514,-117.8647898,1,80.0,4.0,92821,Brea,shady-nook-brea,"['sportsbars', 'karaoke', 'divebars']",86070,106163,170
oya65oz88-a6zLBppg3aGQ,33.91768442,-117.9024962,1,75.0,2.5,92821,Brea,taco-bell-brea,"['mexican', 'hotdogs']",86070,106163,170
oTP35tEG5_7dRKXhVdkNpg,33.917657,-117.90752,1,57.0,2.5,92821,Brea,pizza-hut-brea-4,"['pizza', 'italian', 'chicken_wings']",86070,106163,170
oLWouB5Dh4K7kEV8Pd82gg,33.9097,-117.90437,1,580.0,4.0,92821,Brea,breas-best-burgers-brea,"['burgers', 'breakfast_brunch', 'sandwiches']",86070,106163,170
oIzaFzUVzPNrlx9an4Ft0Q,33.91707762,-117.8831795,2,453.0,3.5,92821,Brea,olive-garden-italian-restaurant-brea-2,"['italian', 'salad', 'soup']",86070,106163,170
o7EqDcxg0jpMNuiY9UKaQg,33.911396,-117.866642,1,122.0,2.0,92821,Brea,mcdonalds-brea,"['hotdogs', 'burgers', 'coffee']",86070,106163,170
nk4XBtOjQ2n-L-fiSPd4_w,33.912040000000005,-117.90218,1,111.0,3.5,92821,Brea,pizza-corner-brea,['pizza'],86070,106163,170
nfU3OVxDLMcOm9KeD2FzUA,33.930838,-117.894453,1,24.0,3.0,92821,Brea,subway-restaurants-brea-2,['sandwiches'],86070,106163,170
lrpgEpPS5yD7HCvPN_6QXA,33.93191881,-117.9168975,1,32.0,3.5,92821,Brea,express-wok-brea,['chinese'],86070,106163,170
lRWd0kxkBEICXG7whNHgcw,33.91720474,-117.9011558,1,106.0,3.0,92821,Brea,panda-express-brea-2,"['chinese', 'hotdogs']",86070,106163,170
kWVLzkZhzOQE6P8xIgvvJg,33.926018,-117.877701,2,878.0,4.0,92821,Brea,el-torito-grill-brea-3,"['mexican', 'bars', 'breakfast_brunch']",86070,106163,170
kGulp9xYgy2Q5pENSlaAvw,33.91139626,-117.867549,1,185.0,3.5,92821,Brea,brueggers-bagels-brea-2,"['bagels', 'breakfast_brunch', 'sandwiches']",86070,106163,170
jeOPOrVQe9ivi1ttWjV-qg,33.93257,-117.89419,2,143.0,5.0,92821,Brea,islands-cigar-lounge-brea,"['tobaccoshops', 'lounges']",86070,106163,170
jTF2NW-yAmx1AKJoLbHjAA,33.91940308,-117.8984146,2,209.0,3.5,92821,Brea,jojos-pizza-kitchen-brea,"['pizza', 'italian']",86070,106163,170
jQ_xNugiI0oRig8xf6Jc4g,33.913487,-117.893102,1,150.0,4.0,92821,Brea,yogurtland-brea-brea,['icecream'],86070,106163,170
jGebAbeoHt-VElyi3ZdiAQ,33.923649,-117.8960632,1,120.0,2.5,92821,Brea,shakeys-pizza-parlor-brea,"['pizza', 'buffets']",86070,106163,170
iW_gkBkH36C0gdnYJ5JlDA,33.91593298,-117.9011022,1,50.0,2.5,92821,Brea,jack-in-the-box-brea,"['burgers', 'hotdogs', 'breakfast_brunch']",86070,106163,170
iOfEVCUXc8iBahNitpHzIA,33.91140101,-117.8677108,2,418.0,2.5,92821,Brea,dickeys-barbecue-pit-brea,"['bbq', 'tradamerican', 'southern']",86070,106163,170
hUM5UO90KiOOUad-UbKBRg,33.91592324,-117.8859961,1,85.0,3.5,92821,Brea,pinks-brea,['hotdog'],86070,106163,170
hU6xBI4x-V11B4GwO61SJA,33.916965399999995,-117.9007991,1,480.0,4.0,92821,Brea,cinnaholic-brea-2,"['desserts', 'vegan', 'bakeries']",86070,106163,170
h9Ms7z2zA9bdmfU2CAq4Jw,33.93117,-117.90546,2,258.0,4.5,92821,Brea,alicias-cookery-and-catering-brea-2,"['giftshops', 'tradamerican', 'breakfast_brunch']",86070,106163,170
h8gz64qNrw7If1E4wvmz1w,33.915523,-117.886324,2,26.0,4.0,92821,Brea,choco-fruit-brea-3,"['coffee', 'waffles', 'creperies']",86070,106163,170
gs59m5XdkfEoUcw-H0vA-A,33.91741,-117.88666,2,3.0,3.5,92821,Brea,thee-best-cafe-brea,"['coffee', 'juicebars', 'sandwiches']",86070,106163,170
fpssH8ad9X5fFKqTC2ghwA,33.931569700000004,-117.8939942,2,697.0,4.0,92821,Brea,green-tomato-grill-brea,"['gluten_free', 'vegan']",86070,106163,170
fMoKc0fZg8nSJye96ESv5Q,33.91877,-117.8646,2,630.0,4.5,92821,Brea,alza-osteria-brea-3,"['pizza', 'italian', 'bars']",86070,106163,170
epo61ptMGvpr0EU5utFGzg,33.919002,-117.900664,2,653.0,3.5,92821,Brea,elbows-mac-n-cheese-brea-3,"['tradamerican', 'comfortfood']",86070,106163,170
eakPP4bpCFLDl0d3GeU-1A,33.9194,-117.89841,2,252.0,3.5,92821,Brea,yummy-house-brea-3,"['sushi', 'ramen', 'beerbar']",86070,106163,170
eVKVZdCErr0Ro_srCfSu5A,33.923687,-117.896778,2,316.0,4.0,92821,Brea,cabo-grill-and-cantina-brea,['mexican'],86070,106163,170
dZDvA6aL_XvQcUEG_xg5DQ,33.917364899999995,-117.887374,3,9.0,4.0,92821,Brea,the-refinery-brea,"['tradamerican', 'wraps', 'chicken_wings']",86070,106163,170
dN48AU81UotaW1-udjW6tg,33.911939000000004,-117.867357,1,55.0,3.0,92821,Brea,the-flame-broiler-brea-2,"['newamerican', 'hotdogs']",86070,106163,170
dHL30SRU3Go17sBOEvSzoA,33.91709,-117.91193,1,378.0,4.5,92821,Brea,poke-ave-brea-4,"['seafood', 'hawaiian', 'poke']",86070,106163,170
d8Khcp7PtHJ5-oAPgnVrvg,33.91277639,-117.8802729,1,181.0,4.5,92821,Brea,coldsun-cafe-brea-brea-6,"['bubbletea', 'coffee', 'macarons']",86070,106163,170
cg4IKG5V4_DCaNLGAPJXNw,33.91891585,-117.9005883,2,1948.0,4.0,92821,Brea,bruxie-brea,"['breakfast_brunch', 'sandwiches', 'waffles']",86070,106163,170
cbGlKjc4IhNanOoVMChDQw,33.91069,-117.9039,1,383.0,3.0,92821,Brea,pepes-mexican-food-brea-2,['mexican'],86070,106163,170
c_yccbP9UxTXWYgM9570rA,33.92459,-117.89422,1,31.0,2.5,92821,Brea,wienerschnitzel-brea,"['hotdog', 'hotdogs', 'sandwiches']",86070,106163,170
cZ1ggbNvTQyRDnKprIEFuA,33.9291179,-117.8784943,2,329.0,2.5,92821,Brea,outback-steakhouse-brea-2,['steak'],86070,106163,170
cRCiwULrJxHpVKNAmYxtXA,33.917,-117.86686,1,30.0,4.0,92821,Brea,treehouse-bar-and-grill-brea-2,"['bars', 'tradamerican']",86070,106163,170
bZIvVhkiDo6lqgS6UBYOJQ,33.917590000000004,-117.90011,2,412.0,4.5,92821,Brea,vitality-bowls-brea,"['juicebars', 'acaibowls', 'coffee']",86070,106163,170
bK9fyGS2cn83V1sQAyinqw,33.9179426,-117.9042081,1,151.0,3.5,92821,Brea,five-guys-brea,"['burgers', 'hotdogs']",86070,106163,170
ZxgGvO8H5sCGU9CGQ7m2cA,33.91181,-117.86739,1,361.0,3.0,92821,Brea,jimboys-tacos-brea,['tacos'],86070,106163,170
Zdhx50QZ5BQuacRweXr6qA,33.9109549,-117.8811854,2,93.0,4.0,92821,Brea,eatsighting-tokyo-brea-2,"['sushi', 'ramen']",86070,106163,170
ZaUu9Oo9S4ruxwLcUP2_yg,33.912522,-117.881411,1,139.0,3.5,92821,Brea,starbucks-brea-3,['coffee'],86070,106163,170
ZTLm7Y8txwCXfuMzTg50fw,33.91579796,-117.8859554,1,47.0,3.0,92821,Brea,cinnabon-brea,['bakeries'],86070,106163,170
YimbWBUTJoPx7TwrjGZnMA,33.91239225,-117.888093,2,1212.0,3.0,92821,Brea,the-cheesecake-factory-brea,"['desserts', 'tradamerican']",86070,106163,170
YYheuUiDZxng4fmlHneseg,33.9181446,-117.88522009999998,2,244.0,3.0,92821,Brea,pei-wei-brea-2,"['asianfusion', 'chinese', 'gluten_free']",86070,106163,170
XpN2lV-te2ABC8Sl5uJiVA,33.932064000000004,-117.917129,1,19.0,2.5,92821,Brea,subway-restaurants-brea-3,['sandwiches'],86070,106163,170
XVYvwtJaaIfnO4U2o0hO_Q,33.91385,-117.89115,2,582.0,4.0,92821,Brea,ichiban-brea,"['japanese', 'sushi']",86070,106163,170
XRDOVZTOw73opztbRLp-Xg,33.915523,-117.886324,2,49.0,4.0,92821,Brea,hokkaido-ramen-santouka-brea,['ramen'],86070,106163,170
X5xuTx5WDzrpaYLfTMvSTg,33.91905134,-117.8861523,1,146.0,4.0,92821,Brea,jersey-mikes-subs-brea-2,"['sandwiches', 'hotdogs', 'delis']",86070,106163,170
X3JDrGyvBNmiiWqaet9Qyg,33.92712297,-117.87836090000002,1,31.0,3.5,92821,Brea,centre-pointe-café-brea-2,"['coffee', 'breakfast_brunch', 'sandwiches']",86070,106163,170
WLmk_f3khJkH3kdwmNQe4Q,33.91195,-117.89024,2,4616.0,4.5,92821,Brea,tempo-urban-kitchen-brea-5,"['tapasmallplates', 'newamerican', 'mexican']",86070,106163,170
VfvL8ToXwMpCZTfMtrz5Uw,33.917846999999995,-117.897379,1,77.0,3.0,92821,Brea,the-flame-broiler-brea-3,['hotdogs'],86070,106163,170
Vbf4K58LRD6IMm2M4mcZlA,33.91937,-117.90186,2,106.0,4.0,92821,Brea,the-pizza-press-brea-2,"['pizza', 'salad']",86070,106163,170
VEG-08_d2ceJECn-Tiyq9w,33.91796,-117.904042,1,44.0,3.5,92821,Brea,subway-restaurants-brea-5,['sandwiches'],86070,106163,170
V2gcHXbfAjQeU4-ERubKyQ,33.91170198,-117.8905393,2,315.0,4.5,92821,Brea,nothing-bundt-cakes-brea,"['desserts', 'bakeries', 'cupcakes']",86070,106163,170
TxzqlAoDEIEq4yRtYvWQng,33.912166,-117.867448,2,228.0,3.0,92821,Brea,lascaris-italian-cucina-brea,['italian'],86070,106163,170
SDBkmo7-eCS4_SQz1nZ20A,33.91328899,-117.8790381,1,201.0,4.0,92821,Brea,zpizza-brea-2,"['pizza', 'vegan', 'gluten_free']",86070,106163,170
S-5fr5H-R5bDavLKhfGuMg,33.91597028,-117.8860532,1,32.0,3.0,92821,Brea,cold-stone-creamery-brea-3,"['icecream', 'customcakes', 'cupcakes']",86070,106163,170
RZ92q242icgsxQHs7bxYgw,33.9320049,-117.9167336,2,280.0,4.5,92821,Brea,sushi-box-brea,"['poke', 'sushi', 'ramen']",86070,106163,170
RAQ_bZ2I20C2Yddtlty6xw,33.91068575,-117.8679655,1,179.0,2.0,92821,Brea,el-pollo-loco-brea-4,"['hotdogs', 'mexican']",86070,106163,170
R63TnepKxwzkhgfaYHVpGg,33.91353237,-117.8932635,1,409.0,4.0,92821,Brea,el-durango-grill-brea,['mexican'],86070,106163,170
Qm_A3UY8kK_ve5OiGiKzOQ,33.911068,-117.880655,1,453.0,4.0,92821,Brea,chick-fil-a-brea-2,['hotdogs'],86070,106163,170
QhmQ3a2eHAtO6BHkdqQAdg,33.91548156,-117.8863318,1,29.0,4.0,92821,Brea,sarku-japan-brea,"['japanese', 'sushi']",86070,106163,170
QfhwyDmwIqY0LOlGSuu2fQ,33.912409999999994,-117.89034,1,160.0,4.0,92821,Brea,the-coffee-bean-and-tea-leaf-brea,['coffee'],86070,106163,170
QF0LIG92mJZxrjcpF9gx2A,33.9159717,-117.8861315,1,128.0,3.5,92821,Brea,blaze-fast-fired-pizza-brea-2,"['pizza', 'salad', 'hotdogs']",86070,106163,170
Q4reO-kmX5d_wVTWyh7QeQ,33.9324479,-117.9010534,2,94.0,4.5,92821,Brea,lepho-brea-2,['vietnamese'],86070,106163,170
PUoes0VS1ZgR_MLHl5nAow,33.911833,-117.8673147,2,1237.0,4.5,92821,Brea,on-the-hook-brea,"['cajun', 'seafood', 'breakfast_brunch']",86070,106163,170
PPKE4uwDZLDsx0Nvv0x-KQ,33.91675,-117.89975,3,2346.0,4.0,92821,Brea,taps-fish-house-and-brewery-brea-2,['seafood'],86070,106163,170
OqIeDfyOQIVAiT2eXwN1ag,33.91892,-117.90136,1,102.0,3.0,92821,Brea,starbucks-brea-13,['coffee'],86070,106163,170
OneJhWsPw0zhbW_eFBcFwA,33.91602271,-117.8861496,1,59.0,1.5,92821,Brea,johnny-rockets-brea,"['burgers', 'diners']",86070,106163,170
OMibF1sjbK_XMr7KpjcCzA,33.9130178,-117.8916024,1,234.0,4.5,92821,Brea,j-sushi-brea-brea-2,"['japanese', 'sushi']",86070,106163,170
OJRVTE236Agq2cLFGEjhSQ,33.91603176,-117.8863446,1,76.0,2.0,92821,Brea,chipotle-mexican-grill-brea,"['mexican', 'hotdogs']",86070,106163,170
OFcqT6qcFhMchitEU737Bw,33.9118049,-117.8809337,2,991.0,4.0,92821,Brea,california-fish-grill-brea,"['seafood', 'fishnchips', 'tacos']",86070,106163,170
O8c6pfAu21B3aTYQT6yy6A,33.9176445,-117.900177,1,172.0,3.5,92821,Brea,maui-hawaiian-bbq-brea,['hawaiian'],86070,106163,170
O6M4Bykubf-l3vt0YlagFQ,33.919035,-117.8863,1,45.0,4.5,92821,Brea,pho-v1-brea-2,['vietnamese'],86070,106163,170
O3qnOri7DdsAgczQ-4nmcQ,33.91812,-117.88682,2,279.0,3.5,92821,Brea,stonefire-grill-brea,"['bbq', 'salad', 'tradamerican']",86070,106163,170
NON0r7pYl4m0YONmil3jcQ,33.9171976,-117.8995898,2,1190.0,2.5,92821,Brea,buffalo-wild-wings-brea,"['tradamerican', 'chicken_wings', 'sportsbars']",86070,106163,170
NHZ9L99xG56gJf3ItPI0bA,33.916306,-117.885029,2,103.0,2.5,92821,Brea,starbucks-brea-15,['coffee'],86070,106163,170
KuNj_ym82XXbV52CMsjzcg,33.9122354,-117.8673147,2,1220.0,4.5,92821,Brea,hoshi-shabu-shabu-and-korean-bbq-brea-11,"['hotpot', 'bbq', 'korean']",86070,106163,170
KZk4jq8WndUVMXReZeI40Q,33.917264,-117.900899,2,59.0,3.5,92821,Brea,nekter-juice-bar-brea-2,"['juicebars', 'icecream', 'acaibowls']",86070,106163,170
KQUFnFt0SxkMgSSCb8uBJw,33.91498,-117.88615,2,474.0,3.0,92821,Brea,california-pizza-kitchen-at-brea-mall-brea,"['pizza', 'newamerican', 'salad']",86070,106163,170
KAdQGdcQAYf8DA9QXFivYw,33.91551333,-117.8863288,2,559.0,3.5,92821,Brea,kura-revolving-sushi-bar-brea-2,"['sushi', 'conveyorsushi']",86070,106163,170
K-N0djv7lj-FR9aXtjSvWg,33.9132,-117.88936,2,968.0,3.0,92821,Brea,bjs-restaurant-and-brewhouse-brea-2,"['newamerican', 'breweries', 'pizza']",86070,106163,170
J_7cHyf1NchRT-kNbtEZSg,33.90835,-117.90419,2,439.0,3.0,92821,Brea,kimmies-coffee-cup-brea,"['breakfast_brunch', 'coffee']",86070,106163,170
JWPYTICdjedKvhG6T9qiLg,33.913334000000006,-117.890574,2,181.0,4.0,92821,Brea,ihop-brea-2,"['breakfast_brunch', 'tradamerican', 'burgers']",86070,106163,170
IDbDiD9Pkk66WxTc7vX_Zw,33.91152012,-117.9028159,2,124.0,4.5,92821,Brea,fat-freddys-brea,['sandwiches'],86070,106163,170
Hn1cAYOTHkKd77WvTS0fmg,33.91251,-117.89071,2,144.0,3.5,92821,Brea,magic-wok-brea,['chinese'],86070,106163,170
HW_UmUSnFcpC1WWITyatUQ,33.9159,-117.886292,1,44.0,2.0,92821,Brea,panda-express-brea,"['chinese', 'hotdogs']",86070,106163,170
GtzbPsn7ZK0swhzSDDv5yg,33.91067505,-117.8568954,1,54.0,3.5,92821,Brea,togo-s-sandwiches-brea,"['sandwiches', 'delis', 'hotdogs']",86070,106163,170
GsVH_61JkebSi-fvsQFmuA,33.9115951,-117.887834,1,61.0,2.5,92821,Brea,carls-jr-brea,['hotdogs'],86070,106163,170
Gs1BD1n7Bk8JY4IHWsWorw,33.91726303,-117.9009018,1,252.0,4.0,92821,Brea,fuji-grill-brea,"['japanese', 'hotdogs']",86070,106163,170
FgJXXTn_CP4sXVN_8aDosg,33.91065347,-117.86943970000002,1,168.0,3.5,92821,Brea,the-coffee-bean-and-tea-leaf-brea-2,['coffee'],86070,106163,170
FeNiSqAKdVRFFqRBpYhoww,33.911638,-117.8808357,2,349.0,2.5,92821,Brea,panera-bread-brea-2,"['sandwiches', 'salad', 'soup']",86070,106163,170
FOvTDZB-W4rVcx38HXYuqg,33.926027000000005,-117.875802,2,599.0,3.5,92821,Brea,cedar-creek-inn-brea,"['newamerican', 'steak']",86070,106163,170
FEj9IrHXq3fsBCoO768-RA,33.915504,-117.88626200000002,1,24.0,3.0,92821,Brea,mrs-fields-brea-mall-brea,"['bakeries', 'desserts']",86070,106163,170
ENxsPfwwF-gvnYu2y6-mKw,33.914359999999995,-117.89549,2,81.0,4.0,92821,Brea,hapa-cupcakes-and-bakery-brea,"['bakeries', 'customcakes', 'cupcakes']",86070,106163,170
EC7zIKJ3t9qKB0jqS8NUaA,33.9138316,-117.8909867,1,240.0,4.0,92821,Brea,the-international-coffee-house-brea-2,"['coffee', 'breakfast_brunch', 'sandwiches']",86070,106163,170
DE87B_u1gPQZvDT7mirzvA,33.91017295,-117.8679447,2,332.0,3.0,92821,Brea,thai-specialty-brea,['thai'],86070,106163,170
DCYVUiq7XlDGaNlL7p_9gg,33.915871,-117.887944,2,163.0,4.0,92821,Brea,marketplace-cafe-brea-4,"['newamerican', 'cafes']",86070,106163,170
CkSIqsdYYALOaO5lyYUd2w,33.915358000000005,-117.883224,2,397.0,3.5,92821,Brea,red-lobster-brea,"['seafood', 'tradamerican']",86070,106163,170
CGguqgcFtx2WivZx4b166Q,33.91895,-117.88621,2,1022.0,4.5,92821,Brea,d-vine-brea-2,['mediterranean'],86070,106163,170
BTQEwBh5PuXuDNLfziJjzQ,33.91892,-117.90136,2,916.0,4.0,92821,Brea,merely-sweets-brea,"['desserts', 'bakeries']",86070,106163,170
BFQai5bPny33KH3-KXcQPA,33.917121,-117.900944,1,128.0,3.5,92821,Brea,starbucks-brea-5,['coffee'],86070,106163,170
AaNZITRe7Nm_gCB6ixnkng,33.911053,-117.90224,2,676.0,4.0,92821,Brea,fratellinos-italian-restaurant-brea-2,"['italian', 'pizza']",86070,106163,170
AZWN4Y8IDMo0yJPN2ZP1Sg,33.91238526,-117.89066509999998,1,35.0,3.5,92821,Brea,subway-restaurants-brea,['sandwiches'],86070,106163,170
AW1kjhCH4Sp1VZdIDIgrLQ,33.91166986,-117.8859064,2,312.0,3.5,92821,Brea,islands-restaurant-brea,"['burgers', 'sportsbars', 'tradamerican']",86070,106163,170
9xRsQXUTedxSGRHJKK1x0g,33.931958,-117.9164126,1,111.0,3.5,92821,Brea,the-wet-burrito-brea,"['mexican', 'breakfast_brunch']",86070,106163,170
9xEQEvXT_TBjKy_pohSNLg,33.91088708,-117.8880488,2,1364.0,4.0,92821,Brea,the-hat-brea,"['sandwiches', 'burgers']",86070,106163,170
9m_NFAVIcR15Ic8PMGPDBw,33.91620564,-117.8860877,1,68.0,2.5,92821,Brea,charleys-philly-steaks-brea,"['cheesesteaks', 'juicebars']",86070,106163,170
9hXjWo04aDFj_fqS0HoOJA,33.91333044,-117.8657245,1,6.0,2.5,92821,Brea,burger-king-brea-4,"['hotdogs', 'burgers']",86070,106163,170
9NGvzOA0179zfvc8SW6sUg,33.91735,-117.90049,1,333.0,4.0,92821,Brea,blaze-fast-fired-pizza-brea-3,"['pizza', 'salad', 'hotdogs']",86070,106163,170
9KS51BoQyLMaaUeI0IrLww,33.9132832,-117.8861749,2,73.0,4.5,92821,Brea,kaylas-cake-brea,"['desserts', 'macarons', 'bakeries']",86070,106163,170
8W8ZoJ2hJXd3b5Dlc2yZHA,33.91752529,-117.8995463,2,101.0,4.0,92821,Brea,olive-pit-mediterranean-grill-downtown-brea-brea,"['greek', 'venues', 'catering']",86070,106163,170
8BvDESQ3xyT7ftgiMi5Z7w,33.915478,-117.886498,1,141.0,3.0,92821,Brea,potato-corner-brea,"['hotdogs', 'gourmet', 'chicken_wings']",86070,106163,170
8BtA7pqJ7I3NshyFlBZpCA,33.9112149,-117.8674685,2,749.0,3.5,92821,Brea,super-juicy-dumplings-brea,['chinese'],86070,106163,170
85Qtq9Ukv04BPcUnNaysPg,33.91758015,-117.8825884,2,613.0,3.0,92821,Brea,kyoto-buffet-and-grill-brea,"['sushi', 'seafood', 'chinese']",86070,106163,170
7TROariS1ndn9h-K2TkWpA,33.91617874,-117.8862895,1,17.0,2.5,92821,Brea,taco-bell-brea-4,"['mexican', 'hotdogs', 'tex-mex']",86070,106163,170
6RkjTIUTx_43u7zXhTCRBA,33.91735,-117.90049,1,340.0,3.0,92821,Brea,corner-bakery-cafe-brea,"['sandwiches', 'bakeries']",86070,106163,170
5bsMnNHACwrfVdMpK2iRug,33.9117969,-117.88205259999998,1,236.0,2.5,92821,Brea,chipotle-mexican-grill-brea-2,"['mexican', 'hotdogs']",86070,106163,170
469YiVySmHFLMoaSYe-6gQ,33.92605789,-117.87771979999998,2,429.0,3.5,92821,Brea,souplantation-brea-2,"['buffets', 'vegetarian', 'salad']",86070,106163,170
3zYxmUm87g3gS6aPpxm-HA,33.918,-117.88743,2,30.0,3.0,92821,Brea,starbucks-brea-7,['coffee'],86070,106163,170
3Io7oqU_aNDzra4DFLJ6tw,33.93040729,-117.8938982,2,123.0,3.5,92821,Brea,round-table-pizza-brea,['pizza'],86070,106163,170
3-ba1h5wl3NG424feYLzbw,33.918789000000004,-117.898696,2,1238.0,3.5,92821,Brea,yard-house-brea,"['newamerican', 'vegetarian', 'bars']",86070,106163,170
2ull4_B7DAVQ-LwMjo6zSA,33.909855,-117.865223,2,10.0,4.0,92821,Brea,starbucks-brea-9,['coffee'],86070,106163,170
