id,latitude,longitude,price,review_count,rating,zip_code,city,alias,category
fD4ntpbf92ufSHn5tSmSxA,34.0910099739038,-118.297762911045,$$,1109.0,4.5,90029,Los Angeles,desano-pizza-bakery-los-angeles,"['pizza', 'italian']"
3XTjerBg_PywBN81Ts45Bg,34.095583,-118.28517,$$,2256.0,4.5,90029,Los Angeles,indias-restaurant-los-angeles-18,"['indpak', 'halal', 'buffets']"
6i7KnRylm4bhPIApDFSVCg,34.0880681,-118.308962,$$,2605.0,4.5,90029,Los Angeles,daves-hot-chicken-los-angeles,['chickenshop']
ohosmz6FXVAeoW5nUkYwng,34.0905963760163,-118.277172084005,$$,2152.0,4.5,90026,Los Angeles,pine-and-crane-los-angeles,"['taiwanese', 'chinese', 'bubbletea']"
jaLRtJ7YGYcCszfiBFxoHQ,34.0835268538041,-118.273676509195,$$,3120.0,4.0,90026,Los Angeles,silverlake-ramen-los-angeles,"['ramen', 'sushi', 'noodles']"
xVSv26KBQexP4M0l63SGlg,34.106215,-118.28776,$$,4197.0,4.0,90027,Los Angeles,alcove-cafe-and-bakery-los-angeles,"['bakeries', 'breakfast_brunch', 'newamerican']"
cD57FLQ-v-brcFOLZ0X0cQ,34.095634,-118.292729,$$,946.0,4.5,90029,Los Angeles,la-rose-cafe-los-angeles-2,['filipino']
qAAoilHU25Qr45FOQlA19g,34.0637349,-118.2972751,$$,4139.0,4.5,90020,Los Angeles,kang-ho-dong-baekjeong-los-angeles-4,"['bbq', 'korean']"
mLbTDZsYKkV5Ynnz-X87iQ,34.09526,-118.29498,$$,1633.0,4.0,90029,Los Angeles,square-one-dining-los-angeles,"['newamerican', 'breakfast_brunch']"
q97MIGXESdhak-LhGKDl0Q,34.084366,-118.286636,$$,1952.0,4.0,90029,Los Angeles,sqirl-los-angeles-4,"['coffee', 'cafes', 'newamerican']"
eoOJbi94rj9277dG7WIv0A,34.10296,-118.28719,$$,2741.0,4.0,90027,Los Angeles,home-restaurant-los-feliz-los-angeles,"['breakfast_brunch', 'coffee', 'newamerican']"
vrGfzIrzeKbXZ_WGubBb3Q,34.095845,-118.287102,$,1066.0,4.5,90029,Los Angeles,boos-philly-cheesesteaks-silverlake-los-angeles-2,"['cheesesteaks', 'sandwiches', 'newamerican']"
WJmzdY8wZh8bBx5vbE14oQ,34.0957165722728,-118.284453105274,$$,1418.0,4.0,90029,Los Angeles,the-kitchen-los-angeles,"['newamerican', 'breakfast_brunch', 'tradamerican']"
Lop79P2KM9zFUCCaBYz6zA,34.0906351,-118.307928,$$,698.0,4.5,90029,Los Angeles,tlayuda-la-restaurant-los-angeles-3,['mexican']
WLOzhvZO0oEQO9QRTn_YwA,34.097488,-118.285796,$$,871.0,4.5,90027,Los Angeles,tiki-ti-cocktail-lounge-los-angeles,['tikibars']
adrzBN4C3jpoCAzJX-xscw,34.0985027788903,-118.306131251156,$,1406.0,4.0,90027,Los Angeles,pa-ord-noodle-los-angeles-4,"['thai', 'noodles']"
mcHP3IfI1b7bXJZKD6PLHA,34.102039,-118.299858,$$,752.0,4.5,90027,Los Angeles,angry-chickz-los-angeles-2,"['southern', 'comfortfood', 'chickenshop']"
K3msdd0tuGwuE2fm_W94MQ,34.1010002,-118.2872851,$,2125.0,4.0,90027,Los Angeles,best-fish-taco-in-ensenada-los-angeles,['mexican']
tpGyNaDsTYVZX_Mg0icolQ,34.092263,-118.280311,$$,1702.0,4.0,90029,Los Angeles,intelligentsia-coffee-los-angeles-4,['coffee']
ul2dT8QzauKP5Yc-q_DZ_g,34.09979,-118.29021,$,969.0,4.5,90027,Los Angeles,homestate-los-angeles,"['tex-mex', 'breakfast_brunch', 'tacos']"
JYGPEUZy4k5ObXGIjcD3DA,34.0639032,-118.3061281,$$,4796.0,4.0,90020,Los Angeles,hae-jang-chon-korean-bbq-restaurant-los-angeles,"['korean', 'bbq']"
DrToq9357afdpOyO5w0Y5w,34.064009,-118.3007013,$$,1961.0,4.5,90020,Los Angeles,yup-dduk-la-los-angeles,['korean']
GmMSLiFDCvL4SCRRx5SYOQ,34.09115,-118.30078,$$,522.0,4.5,90029,Los Angeles,spicy-bbq-restaurant-los-angeles,"['bbq', 'thai']"
ZLhWj4S_v6JeWVWdEqg6mA,34.0916898,-118.279471,$,900.0,4.5,90026,Los Angeles,pazzo-gelato-los-angeles,"['icecream', 'gelato']"
4LFbJ8P4jCh70ZNKRig0qw,34.063452,-118.299046,$$,3161.0,4.0,90020,Los Angeles,emc-seafood-and-raw-bar-los-angeles,"['seafood', 'raw_food', 'sushi']"
nqYbRGPmYA0X_sjSBtXpgw,34.1026289157429,-118.291943635377,$$,910.0,4.5,90027,Los Angeles,sidewalk-grill-los-angeles,"['mediterranean', 'salad', 'wraps']"
ArqAzONXEq2AWvJ_II4a-A,34.0951603,-118.2831401,$$,743.0,4.5,90029,Los Angeles,my-vegan-gold-los-angeles-2,"['burgers', 'noodles', 'wraps']"
tqjJYK3KyBjHRDsMT9kCpw,34.1015109972374,-118.293063073577,$,475.0,4.5,90027,Los Angeles,oi-asian-fusion-los-angeles-4,"['filipino', 'asianfusion', 'burgers']"
BzmbRSKGs56Yw2w2R12khw,34.09784367,-118.31833767,$$,1731.0,4.5,90028,Los Angeles,hoy-ka-thai-restaurant-los-angeles,"['thai', 'noodles']"
foBzz8XUsfttltHQSmLS3w,34.0834606247128,-118.295175379382,$,502.0,4.5,90029,Los Angeles,gracies-pizza-los-angeles,"['pizza', 'bars', 'salad']"
UdpE_5k2c3zsGBFdcAjMGA,34.1018849,-118.30513,$$,1704.0,4.0,90027,Los Angeles,ruen-pair-los-angeles,['thai']
HTFByVH44biQsc_R8sEOjg,34.0620862485445,-118.302658449143,$$,4027.0,4.0,90010,Los Angeles,bcd-tofu-house-los-angeles,['korean']
pinUBw4QqnTUGLAbKA5o4g,34.0909849,-118.2962601,$$,437.0,4.5,90029,Los Angeles,marouch-restaurant-los-angeles-2,"['armenian', 'lebanese']"
GKQApReu8U9hip4A2ApJ_A,34.0833366755519,-118.31393718099,$$,1859.0,4.0,90038,Los Angeles,osteria-la-buca-los-angeles-2,"['italian', 'pizza', 'breakfast_brunch']"
TjS6oVrAkm5UdY1aontV6g,34.10701,-118.28717,$$,827.0,4.5,90027,Los Angeles,jenis-splendid-ice-creams-los-angeles,['icecream']
uzAbw27XQTXTivjgf2bN2w,34.065414,-118.3095703125,$$,2122.0,4.5,90020,Los Angeles,han-bat-sul-lung-tang-los-angeles-2,"['korean', 'comfortfood', 'soup']"
AUbKbVQAUNI6Vr6LYtOZzA,34.0689051,-118.293176,$,2703.0,4.0,90020,Los Angeles,california-donuts-los-angeles-2,"['bakeries', 'donuts', 'coffee']"
TsVu9GJQwuFBZVP_sg2k7A,34.0640202245113,-118.297687050455,$$,2583.0,4.0,90020,Los Angeles,quarters-korean-bbq-los-angeles,"['korean', 'bbq', 'tapas']"
gAb-NtuNbNG8p2dqUMQGjw,34.104808807373,-118.291404724121,$$,1476.0,4.0,90027,Los Angeles,palermo-italian-restaurant-los-angeles-2,"['italian', 'pizza']"
t4W9SvZmYQhBM6jDEmeiKA,34.0912104093655,-118.279427202132,$$,1166.0,4.0,90026,Los Angeles,flore-vegan-cuisine-los-angeles-2,['vegan']
T5XzED-R0r9KJz74EcHUNg,34.10199,-118.30323,$,892.0,4.0,90027,Los Angeles,sapp-coffee-shop-los-angeles,"['thai', 'coffee']"
sYn3SNQP-j2t2XSwjlCbRg,34.06469,-118.30876,$$,1618.0,4.5,90020,Los Angeles,montys-good-burger-los-angeles,"['burgers', 'vegan']"
ayObtPXjSe0gALk8HVAxKg,34.09108,-118.28308,$$,444.0,4.5,90029,Los Angeles,bowery-bungalow-los-angeles,"['lebanese', 'mediterranean']"
WPe9r4_b_ByxM-c3OhbDew,34.103042,-118.291857,$$,949.0,4.0,90027,Los Angeles,il-capriccio-on-vermont-los-angeles,['italian']
Osce6shPInsQLAhtJEJnng,34.09544,-118.30256,$,556.0,4.5,90029,Los Angeles,el-zarape-los-angeles-2,['mexican']
k8xtuersBm2cZl0Lao2K5g,34.0740309655666,-118.309187963605,$,1506.0,4.0,90004,Los Angeles,the-bun-shop-los-angeles,"['korean', 'asianfusion']"
KUdxMY4zGDWicld9-Hmfig,34.0669316,-118.2921742,$$,998.0,4.5,90020,Los Angeles,chef-kang-food-rehab-los-angeles,"['korean', 'chicken_wings', 'noodles']"
fhtBoSbJC45QQ4rYrFHj6Q,34.0901908874512,-118.277725219727,$$$,1637.0,4.0,90026,Los Angeles,cliffs-edge-los-angeles,"['breakfast_brunch', 'newamerican', 'cocktailbars']"
Z57u3vyjkRiO5yIOkmGRNA,34.10137,-118.30125,$$,666.0,4.5,90027,Los Angeles,carousel-restaurant-los-angeles,"['armenian', 'lebanese']"
H1nzCFBCmoUD6tGFx6Y2Yg,34.092237,-118.282076,$$,694.0,4.0,90029,Los Angeles,bulan-thai-vegetarian-kitchen-los-angeles-3,"['vegetarian', 'thai']"
b4Oq0ESx-a_w1qJ-snDWvw,34.10211,-118.29962,$$,751.0,4.5,90027,Los Angeles,cruzer-pizza-100-vegan-los-angeles-2,"['pizza', 'vegan']"
EhXSGXivgJMEFkZBQQ3saw,34.1007269,-118.2876711,$$,251.0,5.0,90027,Los Feliz,butter-cake-shoppe-los-feliz,"['desserts', 'cupcakes', 'customcakes']"
-KqNRM-drDM7Nu9i9xEnfA,34.1037812,-118.2872479,$$,786.0,4.5,90027,Los Angeles,la-pergoletta-los-angeles-4,['italian']
v_bJfxA5IhDmkA_4KgZ2pA,34.0837667,-118.2869649,$,399.0,4.5,90029,Los Angeles,wahs-golden-hen-los-angeles,['chinese']
eu5Xg5liaCSGPvXDhqmLaA,34.0954504683199,-118.28494475374,$$,979.0,4.0,90029,Los Angeles,wat-dong-moon-lek-noodle-los-angeles-60,"['thai', 'noodles', 'soup']"
h1R2iKYdm2lwukzMJvJqDw,34.0628602582049,-118.297570301258,$$,1567.0,4.5,90020,Los Angeles,hangari-bajirak-kalguksu-los-angeles,"['korean', 'soup', 'noodles']"
7qZBxWisbeVI34gIeNpP1A,34.10128,-118.31841,$$,2664.0,4.0,90028,Los Angeles,palms-thai-restaurant-los-angeles-2,"['seafood', 'thai', 'bbq']"
MM3ktkBugHMa0joGSdBemQ,34.10076,-118.29043,$$,1878.0,3.5,90027,Los Angeles,umami-burger-los-feliz-los-angeles-2,"['burgers', 'newamerican', 'gastropubs']"
AyZUXwC5E-U6WInXGqcmcA,34.1014312,-118.3029659,$,1476.0,3.5,90027,Los Angeles,sanamluang-cafe-los-angeles-3,['thai']
OwheKHCdxP-v26l5nK_Lmw,34.0985377112772,-118.304088372373,$$,1939.0,3.5,90027,Los Angeles,jitlada-los-angeles,['thai']
us0WnDOySVXXXwCqs0AaCw,34.08319167,-118.273245,$$,651.0,4.5,90026,Los Angeles,いざかや-おせん-izakaya-osen-los-angeles,"['sushi', 'izakaya', 'seafood']"
PX8INO1KIEn9kLGKQz8U-w,34.063757,-118.295838,$$,1467.0,4.0,90020,Los Angeles,ham-ji-park-los-angeles-2,"['korean', 'bbq']"
MjgVVthBE8O7Ft_XPRExng,34.1037293336785,-118.2912730413,$$,375.0,4.5,90027,Los Angeles,the-punchbowl-los-angeles,"['raw_food', 'vegan', 'juicebars']"
Ls0cIqY-v6CqNoE2rHjBNg,34.0761600290924,-118.305407725275,$$,1352.0,4.0,90004,Los Angeles,noshi-sushi-los-angeles,"['sushi', 'japanese']"
E3FcxLk7-HQqbdQKr7cd0A,34.08929,-118.27693,$$,392.0,4.5,90026,Los Angeles,mh-zh-los-angeles,"['mediterranean', 'steak', 'tapasmallplates']"
7s6lIJrg0EMfHYG6tYTMqg,34.0887571355407,-118.276930530164,$$,708.0,4.0,90026,Los Angeles,el-cochinito-restaurant-los-angeles,['cuban']
frRPjJ03Ie5h9EPhFhjNIw,34.0615866318416,-118.303241833066,$$,2090.0,4.5,90010,Los Angeles,bulgogi-hut-los-angeles-3,"['korean', 'bbq', 'asianfusion']"
Jrzd-QEY6X-t6CBAKkAXug,34.062880635935,-118.309975725759,$,1667.0,4.5,90005,Los Angeles,somisomi-los-angeles-3,['icecream']
-dXUxVZA3SL0W482Ccjkfg,34.1018677813075,-118.312002611182,$$,462.0,4.5,90028,Los Angeles,catch-56-los-angeles,"['seafood', 'british', 'fishnchips']"
0SerWqGwzNWpTA2RBLVdUg,34.0630836857803,-118.297481238021,$$,1474.0,4.0,90020,Los Angeles,sun-nong-dan-los-angeles-4,"['korean', 'soup']"
4q6YuzsOTB4e2bbXBGXIrA,34.1002560180096,-118.290309906006,$$,432.0,4.5,90027,Los Angeles,covell-los-angeles,"['wine_bars', 'beerbar']"
p74RqQjrsMuxEXGyYDwG3Q,34.0767850139059,-118.309007288514,$,296.0,5.0,90004,Los Angeles,balcony-coffee-and-tea-los-angeles,['coffee']
v_QZxQO1BCKzN-8Rnc_u_w,34.08929,-118.27693,$$,989.0,4.0,90026,Los Angeles,millies-cafe-los-angeles,"['diners', 'breakfast_brunch']"
3e9GNOPdQH6SRxSPkw2FTQ,34.0914091,-118.2792034,$$,784.0,4.0,90026,Los Angeles,forage-los-angeles,"['newamerican', 'salad', 'vegetarian']"
d2ECD_VYVuRFg9b6q1XD1Q,34.1022651,-118.2917498,$$,1227.0,3.5,90027,Los Angeles,rockwell-table-and-stage-los-angeles-3,"['lounges', 'newamerican', 'hookah_bars']"
HMLmVDW9F92nSzeAAZ7mFg,34.1018616334339,-118.298906411245,$,333.0,4.5,90027,Los Angeles,papillon-international-bakery-los-angeles,"['bakeries', 'cakeshop']"
qosNAUyoOK3opm5wRllfbA,34.09208,-118.30956,$$,1012.0,4.0,90029,Hollywood,la-descarga-hollywood,['lounges']
RgLppz8IyYLM6eQZklOv9w,34.102568,-118.287531,$$,752.0,4.0,90027,Los Angeles,spitz-los-feliz-los-angeles-2,"['bars', 'sandwiches', 'mediterranean']"
