id,latitude,longitude,price,review_count,rating,zip_code,city,alias,category
1xNQduoGeXOwp-06VneKeA,33.9762855538483,-118.363437652588,$$,1820.0,4.5,90302,Inglewood,the-serving-spoon-inglewood,"['breakfast_brunch', 'soulfood']"
KOeuULPL0ZrIqfVU_Zcyhw,33.9880055506272,-118.362671546638,$$,737.0,4.5,90056,Los Angeles,mikes-deli-los-angeles,"['delis', 'salad', 'sandwiches']"
PFi2KCQzPNqWMdw8HXcdAA,33.97795,-118.37064,$$,1180.0,4.0,90045,Los Angeles,panns-restaurant-los-angeles,"['diners', 'breakfast_brunch', 'tradamerican']"
WBZTSRrLka7HtjN2cR7cBw,33.97664,-118.36552,$$,410.0,4.5,90302,Inglewood,harriets-cheesecakes-unlimited-inglewood,"['bakeries', 'desserts']"
oVEwUNzCot1zKrt9EmsyEQ,33.96185,-118.37045,$,2380.0,4.0,90301,Inglewood,randys-donuts-inglewood,"['donuts', 'bakeries']"
zt5MFq6w5_Zj7vYUpRjigg,33.980146,-118.357847,$$,865.0,4.0,90302,Inglewood,fiesta-martin-mexican-grill-inglewood-3,"['mexican', 'latin', 'breakfast_brunch']"
IbSO3urVCNUsis_yKNYvUQ,33.988497,-118.3537791,$$,674.0,4.0,90043,Los Angeles,orleans-and-york-deli-los-angeles,"['cajun', 'tradamerican', 'sandwiches']"
3YYDCmLuk4cVhKwWirn-7Q,33.963434,-118.3518651,$$,1270.0,4.5,90301,Inglewood,stuff-i-eat-inglewood,"['vegan', 'vegetarian', 'gluten_free']"
3h2iPFqxDyKsBQVsh6aVOw,33.97689,-118.36175,$$,170.0,5.0,90302,Inglewood,karubas-yardy-kitchen-inglewood-2,['caribbean']
6DEuqc82zAMe-C4MOLqHcQ,33.9886372,-118.354468,$$,723.0,4.0,90043,Los Angeles,simply-wholesome-los-angeles,"['soulfood', 'caribbean', 'vegetarian']"
hNcjsM8KkQOw4PFciqkS-w,33.9608934,-118.3761448,$$,784.0,4.0,90301,Inglewood,equelecuá-cuban-cafe-inglewood-2,"['cuban', 'vegan']"
_yn6N01yKtIvCzY4bRYrtQ,33.99277,-118.3951651,$,456.0,4.5,90230,Culver City,sorrento-italian-market-culver-city,"['grocery', 'italian', 'delis']"
,,,,,,,,,['coffee']
-RdSyuRT4vi2kqNQoxkSjg,33.9886474609375,-118.353790283203,$,194.0,4.5,90043,Los Angeles,new-orleans-snoballs-los-angeles,"['icecream', 'shavedice']"
